id,url_place,title,category,address,phoneNumber,completePhoneNumber,domain,url,coor,stars,reviews,source_query,has_phone,has_website,domain_valid,rating_score,review_density,web_has_contact,web_has_services,web_keywords,web_is_modern,web_scraped,score,segment
ChIJnxmV2Z225JQRw2BqrVIphd8,https://www.google.com/maps/place/?q=place_id:ChIJnxmV2Z225JQRw2BqrVIphd8,Imobiliária Nostra Casa - Chapecó,Imobiliária,"R. Quintino Bocaiúva, 72 - D - Centro, Chapecó - SC, 89801-080",(49) 3321-1700,+55 49 3321-1700,nostracasa.com.br,https://www.nostracasa.com.br/,"-27.097862499999998,-52.615462799999996",4.5,21,Imobiliarias em Chapeco SC,True,True,True,13.9097,0.3088,False,False,"venda, casa, para, bairro, apartamento, centro, nostra, alugar, mais, jardim",True,True,67.0,medium
ChIJH1KXyym05JQRsDZ0N_z_qMo,https://www.google.com/maps/place/?q=place_id:ChIJH1KXyym05JQRsDZ0N_z_qMo,Plaza Imóveis Imobiliária em Chapecó,Imobiliária,"Av. Getúlio Dorneles Vargas, 1549-N - Sl 02 - Centro, Chapecó - SC, 89805-000",(49) 3316-3020,+55 49 3316-3020,plazachapeco.com.br,http://plazachapeco.com.br/,"-27.0912452,-52.6183257",4.5,22,Imobiliarias em Chapeco SC,True,True,True,14.1097,0.3235,False,False,"plaza, para, venda, casas, muito, apartamentos, alugar, sempre, quem, terrenos",False,True,62.0,medium
ChIJO9O4_Z625JQR2SnnFqJqheA,https://www.google.com/maps/place/?q=place_id:ChIJO9O4_Z625JQR2SnnFqJqheA,Imobiliária Casa Imóveis – Aluguel e Venda em Chapecó,Imobiliária,"R. Mal. Deodoro, 131 D - Centro, Chapecó - SC, 89801-060",(49) 3319-8100,+55 49 3319-8100,casaimoveis.net,http://www.casaimoveis.net/,"-27.0999527,-52.614206599999996",4.3,24,Imobiliarias em Chapeco SC,True,True,True,13.8412,0.3529,False,False,"para, casa, alugar, cookies, venda, linha, sala, bairro, comercial, apartamento",False,True,57.0,medium
ChIJvedE2Ce05JQRFyW7cSQunlU,https://www.google.com/maps/place/?q=place_id:ChIJvedE2Ce05JQRFyW7cSQunlU,SM Imobiliária,Imobiliária,"Av. Fernando Machado, 1230 - D - Centro, Chapecó - SC, 89802-111",(49) 3321-6002,+55 49 3321-6002,smimob.com.br,https://smimob.com.br/,"-27.0943124,-52.6191065",4.4,49,Imobiliarias em Chapeco SC,True,True,True,17.2129,0.7206,False,False,"para, nova, somos, lugar, cada, mais, vida, jeito, identidade, momento",True,True,62.0,medium
ChIJlc6L6Ci05JQRZuPJe4lrwAU,https://www.google.com/maps/place/?q=place_id:ChIJlc6L6Ci05JQRZuPJe4lrwAU,Katedral Imóveis - Imobiliária em Chapecó,Imobiliária,"Av. Porto Alegre, 257 D - Centro, Chapecó - SC, 89802-130",(49) 3322-4677,+55 49 3322-4677,katedralimoveis.com.br,http://katedralimoveis.com.br/,"-27.1033995,-52.6185779",4.9,4,Imobiliarias em Chapeco SC,True,True,True,7.8862,0.0588,False,False,"valores, partir, centro, shower, crop, financiamento, contato, corretor, home, qualquer",False,True,58.0,medium
ChIJgUtEuYG15JQRTX2vp5Eli04,https://www.google.com/maps/place/?q=place_id:ChIJgUtEuYG15JQRTX2vp5Eli04,Imobiliária Chapecó,Imobiliária,"Av. Fernando Machado, 600-E - Centro, Chapecó - SC, 89814-210",(49) 3322-0882,+55 49 3322-0882,imobiliariachapeco.com.br,https://www.imobiliariachapeco.com.br/,"-27.110701499999998,-52.6149348",4.8,36,Imobiliarias em Chapeco SC,True,True,True,17.3324,0.5294,False,False,,False,False,62.0,medium
ChIJ9xknK5y25JQR9t8GFczNTHU,https://www.google.com/maps/place/?q=place_id:ChIJ9xknK5y25JQR9t8GFczNTHU,Sim Imóveis,Imobiliária,"R. Quintino Bocaiúva, 148 D - Centro, Chapecó - SC, 89801-080",(49) 3324-4500,+55 49 3324-4500,simimoveischapeco.com,http://www.simimoveischapeco.com/,"-27.097676999999997,-52.6147396",3.9,8,Imobiliarias em Chapeco SC,True,True,True,8.5692,0.1176,False,False,"comprar, alugar, cliente, quartos, contato, casa, favoritos, buscar, destaque, para",False,True,48.0,small
ChIJgfjnYye05JQR0kZ2BRvFlNs,https://www.google.com/maps/place/?q=place_id:ChIJgfjnYye05JQR0kZ2BRvFlNs,Fênix Imóveis,Imobiliária,"R. Florianópolis, 297- D - Centro, Chapecó - SC, 89812-120",(49) 3321-4600,+55 49 3321-4600,fenixmelhornegocio.com.br,https://fenixmelhornegocio.com.br/,"-27.111207999999998,-52.6156389",4,21,Imobiliarias em Chapeco SC,True,True,True,12.3642,0.3088,False,False,"venda, banheiros, quartos, casa, vagas, comercial, centro, sala, apartamento, valor",False,True,57.0,medium
ChIJlemOxCa05JQRmlnQ_LFaYEI,https://www.google.com/maps/place/?q=place_id:ChIJlemOxCa05JQRmlnQ_LFaYEI,Padra Imóveis Ltda,Imobiliária,"Edifício Vértice Office - R. Borges de Medeiros, 897E - Sl 01 - Presidente Médici, Chapecó - SC, 89801-101",(49) 3361-1900,+55 49 3361-1900,padra.com.br,http://www.padra.com.br/,"-27.095259199999997,-52.6090088",4.1,16,Imobiliarias em Chapeco SC,True,True,True,11.6162,0.2353,False,False,"simob, portal, flexpro, sistemas",False,True,57.0,medium
ChIJYRprgJ-25JQRhpjhXAS5UyA,https://www.google.com/maps/place/?q=place_id:ChIJYRprgJ-25JQRhpjhXAS5UyA,Imobiliária Markize,Imobiliária,"Av. Getúlio Dorneles Vargas, 182N - Centro, Chapecó - SC, 89801-000",(49) 2049-7000,+55 49 2049-7000,markize.com.br,http://www.markize.com.br/,"-27.103101,-52.6145165",3.9,54,Imobiliarias em Chapeco SC,True,True,True,15.6286,0.7941,False,False,"simob, portal, flexpro, sistemas",False,True,57.0,medium
